bucket,object_key,size_bytes,created_at,affected_armor_versions
iad-kalshi,"raw/2026-07-10/15/ws.jsonl.gz",39508968,2026-07-10T16:00:28.511000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/15/orderbook_delta.parquet",45101547,2026-07-10T16:01:21.614000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T160302/data.tar.gz",6544134,2026-07-10T16:03:27.438000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/16/ws.jsonl.gz",40832717,2026-07-10T17:00:29.289000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/16/orderbook_delta.parquet",47069212,2026-07-10T17:01:25.655000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T170305/data.tar.gz",6544406,2026-07-10T17:03:29.068000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/17/ws.jsonl.gz",39981120,2026-07-10T18:00:29.477000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/17/orderbook_delta.parquet",45391464,2026-07-10T18:01:24.340000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T180303/data.tar.gz",6544141,2026-07-10T18:03:28.848000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/18/ws.jsonl.gz",53075463,2026-07-10T19:00:38.630000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/18/orderbook_delta.parquet",60607033,2026-07-10T19:01:49.632000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T190302/data.tar.gz",6550791,2026-07-10T19:03:32.357000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/19/ws.jsonl.gz",44639045,2026-07-10T20:00:32.448000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/19/orderbook_delta.parquet",49080607,2026-07-10T20:01:30.308000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T200303/data.tar.gz",6551697,2026-07-10T20:03:34.063000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/20/ws.jsonl.gz",43059200,2026-07-10T21:00:39.226000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/20/orderbook_delta.parquet",48039863,2026-07-10T21:01:38.751000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T210302/data.tar.gz",6552832,2026-07-10T21:03:28.774000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/21/ws.jsonl.gz",49958132,2026-07-10T22:00:35.992000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/21/orderbook_delta.parquet",57533341,2026-07-10T22:01:42.258000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T220302/data.tar.gz",6553908,2026-07-10T22:03:28.500000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/22/ws.jsonl.gz",39435525,2026-07-10T23:00:31.647000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/22/orderbook_delta.parquet",44452578,2026-07-10T23:01:24.832000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260710T230302/data.tar.gz",6554268,2026-07-10T23:03:29.573000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-10/23/ws.jsonl.gz",27407422,2026-07-11T00:00:30.510000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-10/23/orderbook_delta.parquet",30859172,2026-07-11T00:01:06.862000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T000302/data.tar.gz",6555579,2026-07-11T00:03:32.396000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/00/ws.jsonl.gz",27414928,2026-07-11T01:00:29.405000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/00/orderbook_delta.parquet",30903094,2026-07-11T01:01:06.736000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T010302/data.tar.gz",6554942,2026-07-11T01:03:26.117000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/01/ws.jsonl.gz",14897440,2026-07-11T02:00:25.368000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/01/orderbook_delta.parquet",15393265,2026-07-11T02:00:47.583000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T020302/data.tar.gz",6554600,2026-07-11T02:03:30.330000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/02/ws.jsonl.gz",15659819,2026-07-11T03:00:24.681000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/02/orderbook_delta.parquet",16440757,2026-07-11T03:00:45.608000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T030302/data.tar.gz",6554608,2026-07-11T03:03:28.580000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/03/ws.jsonl.gz",17698632,2026-07-11T04:00:26.486000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/03/orderbook_delta.parquet",18681179,2026-07-11T04:00:51.164000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T040302/data.tar.gz",6554959,2026-07-11T04:03:27.178000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/04/ws.jsonl.gz",18044905,2026-07-11T05:00:26.937000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/04/orderbook_delta.parquet",18868711,2026-07-11T05:00:51.479000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T050302/data.tar.gz",6554984,2026-07-11T05:03:29.968000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/05/ws.jsonl.gz",14691976,2026-07-11T06:00:25.484000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/05/orderbook_delta.parquet",14777027,2026-07-11T06:00:49.529000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T060302/data.tar.gz",6554864,2026-07-11T06:03:31.926000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/06/ws.jsonl.gz",15671920,2026-07-11T07:00:26.284000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/06/orderbook_delta.parquet",16176449,2026-07-11T07:00:47.344000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T070302/data.tar.gz",6554793,2026-07-11T07:03:28.799000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/07/ws.jsonl.gz",15865079,2026-07-11T08:00:25.046000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/07/orderbook_delta.parquet",16575321,2026-07-11T08:00:48.156000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T080302/data.tar.gz",6554770,2026-07-11T08:03:26.915000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/08/ws.jsonl.gz",14113004,2026-07-11T09:00:25.723000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/08/orderbook_delta.parquet",16020401,2026-07-11T09:00:47.213000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T090302/data.tar.gz",6554956,2026-07-11T09:03:26.323000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/09/ws.jsonl.gz",13167737,2026-07-11T10:00:25.825000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/09/orderbook_delta.parquet",14309237,2026-07-11T10:00:44.715000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T100302/data.tar.gz",6554256,2026-07-11T10:03:26.762000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/10/ws.jsonl.gz",17793165,2026-07-11T11:00:27.193000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/10/orderbook_delta.parquet",20145105,2026-07-11T11:00:52.783000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T110302/data.tar.gz",6554572,2026-07-11T11:03:29.107000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/11/ws.jsonl.gz",17174079,2026-07-11T12:00:26.970000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/11/orderbook_delta.parquet",18553008,2026-07-11T12:00:51.816000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T120303/data.tar.gz",6552995,2026-07-11T12:03:46.112000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/12/ws.jsonl.gz",20176736,2026-07-11T13:00:27.862000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/12/orderbook_delta.parquet",21702151,2026-07-11T13:00:54.982000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T130309/data.tar.gz",6553917,2026-07-11T13:03:45.201000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/13/ws.jsonl.gz",17985297,2026-07-11T14:00:27.292000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/13/orderbook_delta.parquet",18646707,2026-07-11T14:00:51.848000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T140302/data.tar.gz",6553594,2026-07-11T14:03:30.877000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/14/ws.jsonl.gz",31156141,2026-07-11T15:00:31.546000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/14/orderbook_delta.parquet",30870012,2026-07-11T15:01:09.573000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T150302/data.tar.gz",6555591,2026-07-11T15:03:30.519000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/15/ws.jsonl.gz",31369339,2026-07-11T16:00:32.184000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/15/orderbook_delta.parquet",30247370,2026-07-11T16:01:11.414000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T160302/data.tar.gz",6555948,2026-07-11T16:03:32.286000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/16/ws.jsonl.gz",32253743,2026-07-11T17:00:31.908000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/16/orderbook_delta.parquet",33585650,2026-07-11T17:01:12.339000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T170305/data.tar.gz",6556109,2026-07-11T17:03:31.894000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/17/ws.jsonl.gz",35454870,2026-07-11T18:00:33.483000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/17/orderbook_delta.parquet",36204401,2026-07-11T18:01:17.777000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T180304/data.tar.gz",6555586,2026-07-11T18:04:00.677000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/18/ws.jsonl.gz",38906740,2026-07-11T19:00:35.157000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/18/orderbook_delta.parquet",41618006,2026-07-11T19:01:25.794000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T190302/data.tar.gz",6555832,2026-07-11T19:03:28.456000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/19/ws.jsonl.gz",36610724,2026-07-11T20:00:34.528000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/19/orderbook_delta.parquet",39707924,2026-07-11T20:01:25.298000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T200302/data.tar.gz",6556312,2026-07-11T20:03:30.555000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/20/ws.jsonl.gz",36813400,2026-07-11T21:00:33.864000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/20/orderbook_delta.parquet",38990486,2026-07-11T21:01:20.970000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T210303/data.tar.gz",6556365,2026-07-11T21:03:30.939000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/21/ws.jsonl.gz",27796075,2026-07-11T22:00:32.202000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/21/orderbook_delta.parquet",30969341,2026-07-11T22:01:09.633000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T220305/data.tar.gz",6556367,2026-07-11T22:04:04.761000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/22/ws.jsonl.gz",26973920,2026-07-11T23:00:32.289000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/22/orderbook_delta.parquet",28304186,2026-07-11T23:01:09.218000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260711T230302/data.tar.gz",6556338,2026-07-11T23:03:29.233000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-11/23/ws.jsonl.gz",27278928,2026-07-12T00:00:33.006000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-11/23/orderbook_delta.parquet",29504488,2026-07-12T00:01:09.488000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T000302/data.tar.gz",6557529,2026-07-12T00:03:38.574000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/00/ws.jsonl.gz",29347187,2026-07-12T01:00:32.382000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/00/orderbook_delta.parquet",32542477,2026-07-12T01:01:43.241000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T010310/data.tar.gz",6557963,2026-07-12T01:03:45.483000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/01/ws.jsonl.gz",16809942,2026-07-12T02:00:29.603000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/01/orderbook_delta.parquet",17243898,2026-07-12T02:00:53.763000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T020302/data.tar.gz",6557588,2026-07-12T02:03:30.418000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/02/ws.jsonl.gz",16224164,2026-07-12T03:00:28.817000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/02/orderbook_delta.parquet",16249425,2026-07-12T03:00:53.117000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T030302/data.tar.gz",6557598,2026-07-12T03:03:41.714000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/03/ws.jsonl.gz",16049855,2026-07-12T04:00:29.255000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/03/orderbook_delta.parquet",15961529,2026-07-12T04:00:53.088000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T040304/data.tar.gz",6557752,2026-07-12T04:03:44.452000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/04/ws.jsonl.gz",23117136,2026-07-12T05:00:32.103000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/04/orderbook_delta.parquet",24224710,2026-07-12T05:01:04.570000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T050302/data.tar.gz",6557830,2026-07-12T05:03:31.799000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/05/ws.jsonl.gz",19918156,2026-07-12T06:00:30.707000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/05/orderbook_delta.parquet",20641759,2026-07-12T06:00:58.621000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T060308/data.tar.gz",6557730,2026-07-12T06:03:55.271000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/06/ws.jsonl.gz",19572164,2026-07-12T07:00:31.747000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/06/orderbook_delta.parquet",21139093,2026-07-12T07:01:20.883000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T070306/data.tar.gz",6558177,2026-07-12T07:04:00.021000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/07/ws.jsonl.gz",18125868,2026-07-12T08:00:32.004000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/07/orderbook_delta.parquet",20478686,2026-07-12T08:00:58.816000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T080304/data.tar.gz",6558310,2026-07-12T08:04:02.977000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/08/ws.jsonl.gz",28474993,2026-07-12T09:00:34.001000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/08/orderbook_delta.parquet",33715089,2026-07-12T09:01:14.391000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T090302/data.tar.gz",6558337,2026-07-12T09:03:31.797000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/09/ws.jsonl.gz",15517212,2026-07-12T10:00:30.512000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/09/orderbook_delta.parquet",16843944,2026-07-12T10:00:53.391000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T100303/data.tar.gz",6558288,2026-07-12T10:03:43.451000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/10/ws.jsonl.gz",16745522,2026-07-12T11:00:31.025000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/10/orderbook_delta.parquet",18231507,2026-07-12T11:00:54.691000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T110303/data.tar.gz",6558092,2026-07-12T11:03:31.373000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/11/ws.jsonl.gz",20203715,2026-07-12T12:00:31.805000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/11/orderbook_delta.parquet",22305458,2026-07-12T12:01:04.308000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T120302/data.tar.gz",6558124,2026-07-12T12:03:30.886000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/12/ws.jsonl.gz",20039911,2026-07-12T13:00:32.936000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/12/orderbook_delta.parquet",21264457,2026-07-12T13:00:59.632000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T130310/data.tar.gz",6558103,2026-07-12T13:03:43.019000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/13/ws.jsonl.gz",18990827,2026-07-12T14:00:31.229000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/13/orderbook_delta.parquet",19977433,2026-07-12T14:00:59.952000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T140305/data.tar.gz",6558229,2026-07-12T14:04:06.516000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/14/ws.jsonl.gz",32057317,2026-07-12T15:00:35.826000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/14/orderbook_delta.parquet",32901729,2026-07-12T15:01:15.519000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T150308/data.tar.gz",6558767,2026-07-12T15:03:58.349000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/15/ws.jsonl.gz",34857366,2026-07-12T16:00:37.300000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/15/orderbook_delta.parquet",36680439,2026-07-12T16:01:21.389000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T160303/data.tar.gz",6558739,2026-07-12T16:03:37.062000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/16/ws.jsonl.gz",34614138,2026-07-12T17:00:37.164000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/16/orderbook_delta.parquet",33942585,2026-07-12T17:01:18.061000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T170305/data.tar.gz",6558752,2026-07-12T17:03:41.868000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/17/ws.jsonl.gz",37641928,2026-07-12T18:00:38.761000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/17/orderbook_delta.parquet",38418607,2026-07-12T18:01:23.230000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T180304/data.tar.gz",6558785,2026-07-12T18:04:07.535000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/18/ws.jsonl.gz",33698181,2026-07-12T19:00:37.985000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/18/orderbook_delta.parquet",33526425,2026-07-12T19:01:19.538000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T190302/data.tar.gz",6558654,2026-07-12T19:03:30.591000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/19/ws.jsonl.gz",38869878,2026-07-12T20:00:39.481000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/19/orderbook_delta.parquet",38355998,2026-07-12T20:01:29.357000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T200303/data.tar.gz",6558819,2026-07-12T20:03:27.702000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/20/ws.jsonl.gz",37614637,2026-07-12T21:00:38.805000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/20/orderbook_delta.parquet",37292167,2026-07-12T21:01:23.809000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T210303/data.tar.gz",6558953,2026-07-12T21:03:28.830000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/21/ws.jsonl.gz",37390268,2026-07-12T22:00:40.156000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/21/orderbook_delta.parquet",38676958,2026-07-12T22:01:32.683000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T220302/data.tar.gz",6558795,2026-07-12T22:03:30.465000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/22/ws.jsonl.gz",41660540,2026-07-12T23:00:41.639000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/22/orderbook_delta.parquet",43691742,2026-07-12T23:01:43.305000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260712T230303/data.tar.gz",6558630,2026-07-12T23:03:30.710000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-12/23/ws.jsonl.gz",35237456,2026-07-13T00:00:39.003000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-12/23/orderbook_delta.parquet",37699465,2026-07-13T00:01:27.143000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T000302/data.tar.gz",6558617,2026-07-13T00:03:33.636000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/00/ws.jsonl.gz",23453728,2026-07-13T01:00:35.458000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/00/orderbook_delta.parquet",22928274,2026-07-13T01:01:05.882000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T010302/data.tar.gz",6558971,2026-07-13T01:03:30.993000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/01/ws.jsonl.gz",24030107,2026-07-13T02:00:37.077000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/01/orderbook_delta.parquet",23300946,2026-07-13T02:01:15.609000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T020302/data.tar.gz",6558938,2026-07-13T02:03:31.226000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/02/ws.jsonl.gz",28054084,2026-07-13T03:00:38.211000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/02/orderbook_delta.parquet",27107011,2026-07-13T03:01:12.691000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T030302/data.tar.gz",6558643,2026-07-13T03:03:30.145000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/03/ws.jsonl.gz",30820337,2026-07-13T04:00:39.778000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/03/orderbook_delta.parquet",31563324,2026-07-13T04:01:33.407000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T040304/data.tar.gz",6558837,2026-07-13T04:04:10.467000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/04/ws.jsonl.gz",21108270,2026-07-13T05:00:36.660000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/04/orderbook_delta.parquet",20234802,2026-07-13T05:01:03.597000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T050307/data.tar.gz",6558736,2026-07-13T05:03:44.945000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/05/ws.jsonl.gz",25602127,2026-07-13T06:00:40.235000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/05/orderbook_delta.parquet",27130440,2026-07-13T06:01:15.092000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T060306/data.tar.gz",6557375,2026-07-13T06:04:06.184000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/06/ws.jsonl.gz",32256889,2026-07-13T07:00:40.484000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/06/orderbook_delta.parquet",36724324,2026-07-13T07:01:30.903000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T070302/data.tar.gz",6557199,2026-07-13T07:03:34.634000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/07/ws.jsonl.gz",27547959,2026-07-13T08:00:40.044000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/07/orderbook_delta.parquet",30765462,2026-07-13T08:01:18.365000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T080302/data.tar.gz",6557444,2026-07-13T08:03:28.956000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/08/ws.jsonl.gz",28192193,2026-07-13T09:00:39.208000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/08/orderbook_delta.parquet",31471566,2026-07-13T09:01:21.864000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T090302/data.tar.gz",6557583,2026-07-13T09:03:31.989000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/09/ws.jsonl.gz",26565024,2026-07-13T10:00:39.763000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/09/orderbook_delta.parquet",29043275,2026-07-13T10:01:16.850000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T100302/data.tar.gz",6557538,2026-07-13T10:03:29.897000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-13/10/ws.jsonl.gz",29885402,2026-07-13T11:00:11.148000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-13/10/orderbook_delta.parquet",34476688,2026-07-13T11:00:51.333000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260713T110304/data.tar.gz",6556781,2026-07-13T11:03:32.069000+00:00,"0.1.42"
